ID,Title,Keywords,Director,Cast,Genres,Vote Average
333339,Ready Player One,"'future', 'based on novel or book', 'video game', 'virtual reality', 'dystopia', 'nostalgia', 'love', 'film in film', 'evil corporation', 'quest', '1980s', '2040s', 'based on young adult novel', 'columbus, ohio'",Steven Spielberg,"'Tye Sheridan', 'Olivia Cooke', 'Ben Mendelsohn', 'Lena Waithe', 'T.J. Miller', 'Simon Pegg', 'Mark Rylance', 'Philip Zhao', 'Win Morisaki', 'Hannah John-Kamen', 'Ralph Ineson', 'Susan Lynch', 'Clare Higgins', 'Perdita Weeks', 'Letitia Wright', 'Mckenna Grace', 'Lulu Wilson', 'Cara Pifko', 'Vic Chao', 'Cara Theobold', 'Isaac Andrews', 'Joel MacCormack', 'Kit Connor', 'Leo Heller', 'Antonio Mattera', 'Lynne Wilmot', 'Kae Alexander', 'Michael Wildman', 'Adolfo Álvarez', 'Alonso Alvarez', 'Jadah Marie', 'Arianna Jaffier', 'Armani Jackson', 'Britain Dalton', 'Jacob Bertrand', 'Gareth Mason', 'Ronkẹ Adékoluẹjo', 'Daniel Zolghadri', 'William Gross', 'Laurence Spellman', 'Daniel Eghan', 'Julia Nickson', 'Kiera Bell', 'Samantha Russell', 'James Dryden', 'Violet McGraw', 'Jayden Fowora-Knight', 'Turlough Convery', 'Rona Morison', 'Elliot Barnes-Worrell', 'Asan N'Jie', 'Amy Clare Beales', 'Racheal Ofori', 'Sandra Dickinson', 'Mark Stanley', 'Emily Beacock', 'Rosanna Beacock', 'Gemma Refoufi', 'Jane Leaney', 'Robert Gilbert', 'Stephen Mitchell', 'Joshua Archer', 'Avye Leventis', 'Dean Street', 'Joe Hurst', 'Eric Sigmundsson', 'Danielle Phillips', 'Khalil Madovi', 'Bruce Lester-Johnson', 'Tom Turner', 'Paul Barnhill', 'Maeve Bluebell Wells', 'Neet Mohan', 'Georgie Farmer', 'Kathryn Wilder', 'Sid Sagar', 'David Forman', 'Ian Davies', 'Dallas Dupree Young', 'Sydney Brower', 'Jaeden Bettencourt', 'Gavin Marshall', 'Juan Carlos Cantu', 'Annarie Boor'","'Adventure', 'Action', 'Science Fiction'",7.6
893345,The Secret Kingdom,,Matt Drummond,"'Sam Everingham', 'Alyla Browne', 'Alice Parkinson', 'Beth Champion', 'Christopher Gabardi', 'Darius Williams', 'Gabrielle Chan', 'Rowland Holmes'","'Family', 'Fantasy', 'Adventure'",6.792
998731,映画 佐々木と宮野ー卒業編ー,"'high school', 'coming of age', 'based on manga', 'lgbt', 'anime', 'boys' love (bl)', 'bisexual'",Shinji Ishihira,"'Yusuke Shirai', 'Soma Saito', 'Yoshitsugu Matsuoka', 'Yuki Ono', 'Yuma Uchida', 'Ryohei Arai', 'Mitsuhiro Ichiki', 'Nobunaga Shimazaki'","'Animation', 'Romance'",5.6
747188,Asteroid City,"'quarantine', 'asteroid', 'diner', 'grandfather', 'war photographer', 'alien', 'grief', 'space', 'family', 'widower', 'astronomy', 'story within the story', 'existentialism', 'parent-in-law child-in-law relationship', 'stage play', 'death of wife', '1950s', 'convention', 'stargazing', 'meta', 'science fiction', 'desert town'",Wes Anderson,"'Jason Schwartzman', 'Scarlett Johansson', 'Tom Hanks', 'Jeffrey Wright', 'Tilda Swinton', 'Bryan Cranston', 'Edward Norton', 'Adrien Brody', 'Liev Schreiber', 'Hope Davis', 'Steve Park', 'Rupert Friend', 'Maya Hawke', 'Steve Carell', 'Matt Dillon', 'Willem Dafoe', 'Tony Revolori', 'Jake Ryan', 'Grace Edwards', 'Aristou Meehan', 'Sophia Lillis', 'Ethan Josh Lee', 'Ella Faris', 'Gracie Faris', 'Willan Faris', 'Deanna Dunagan', 'Vandi Clark', 'Pedro Placer', 'Iván López', 'Aaron Ziobrowski', 'Celia Bermejo', 'Zoe Bernard', 'Brayden Frasure', 'Preston Mota', 'Kyleigh Fuller', 'Henry Rhoades', 'Jack Eyman', 'Willa Skye', 'Annalise Mackulin', 'Calhoun Metcalf', 'Seu Jorge', 'Jarvis Cocker', 'Pere Mallén', 'Jean-Yves Lozac'h', 'Damien Bonnard', 'Ramón Ródenas', 'Wendy Nottingham', 'Bob Balaban', 'Fisher Stevens', 'Mike Maggart', 'Elvira Arce', 'Nicolas Avinée', 'Mohamed Belhadjine', 'Katy Heffernan-Smith', 'Jeff Goldblum', 'Hong Chau', 'Paul Kynman', 'Sam Marra', 'Rita Wilson', 'Ara Hollyday', 'Kenneth Bate', 'Christian Bate', 'Margot Robbie', 'Sandy Hamilton', 'Roberto Moreno de Matias', 'Francisco Serrano', 'Francisco Javier Gomez', 'Jacinto Domingo Torija', 'Alvaro Olivas Marques', 'Dominique Fouassier', 'Pablo Amoros', 'Yann Tremblay', 'Sébastien Fouassier', 'Carlos Arimón', 'Antonio Graziano', 'Nuria Gigorro', 'Raquel Jiménez Martinez', 'Jorge Francisco Mena Garcia', 'Ana Isabel Comendador Martínez', 'Carlos Saez', 'Karine Niederman', 'Jesús Olivas Santos', 'Jose Luis Figueroa', 'Pascale Coppola', 'Matilda Clarke', 'Milagros Ahijon', 'Paula Domingo', 'Crístian García Jiménez', 'Junior Harris', 'Robert Tattam', 'Eusebio Mateo Diaz', 'Stéphane Bak', 'Tom Hudson', 'Rodolphe Pauly', 'Aimee Mullins', 'Valérie Sadoun', 'Erica Dorn', 'Julia Kruger', 'Anisse Elias', 'Rebecca Cornford', 'Avery Looser', 'Guy Trevellyan', 'Truman Hanks', 'Honor Northridge', 'Eliel Ford', 'Caris Yeoman', 'Yann Pozzoli', 'Sonia Gascón', 'Mariam Huélamo', 'Timothy Cordukes', 'Carmen Méndez', 'Ainhoa Aldanondo', 'Marta Rubio', 'Marcos Pereiro', 'Susana Hornos', 'Alicia San Lorenzo', 'Palmira Ferrer', 'Jose Antonio Turiégano Carrasco', 'Pilar Ramírez Escalona', 'Virginia Romano Álvarez', 'Milagros Reyeros Ruiz', 'Jonatan Buitrago Díaz', 'Ricardo Mohedas Tiñana', 'Carlos Arroyo', 'Ismael González Carrasco', 'Celedonio Guijarro Cano', 'Juan Abad Molina', 'Patricia Colin', 'Elena Uriz', 'Jose Segovia Ortiz', 'Enrique Ruiz Granado', 'Juan Carlos Iglesias Gómez', 'Oscar Minguez Garcia-Patron', 'Guillermo García', 'David Navarro Romero', 'Javier Gigorro de las Peñas', 'Alejandro García Aparicio', 'Diego Maldonado Davila', 'David Rodríguez Moreno', 'Mario Perez Lomas', 'Alejandro Urbina Escalona', 'David Verdejo Escribano', 'Adrián Corpa Fernández', 'Jesús Jiménez Caler', 'Francisco Corrales Rubio', 'Sergio Martinez Martinez', 'Félix Israel Pinilla de la Guia', 'Jay Lau', 'Mario Turiégano Delgado', 'Pedro Padilla Perez', 'Randall Poster', 'Matthew Frasure', 'Chris Faris', 'Erika Godwin', 'Sara Greisberg', 'Manuela Martinez Zafra', 'Juana Andueza'","'Comedy', 'Drama'",6.587
417859,Puss in Boots,"'small town', 'fairy tale', 'rebel', 'spin off', 'wild west', 'talking cat', 'pets'",Chris Miller,"'Antonio Banderas', 'Salma Hayek Pinault', 'Zach Galifianakis', 'Billy Bob Thornton', 'Amy Sedaris', 'Constance Marie', 'Mike Mitchell', 'Guillermo del Toro', 'Conrad Vernon', 'Chris Miller', 'Rich Dietl', 'Ryan Crego', 'Tom Wheeler', 'Tom McGrath', 'Bob Joles', 'Latifa Ouaou', 'Jessica Schulte', 'Bob Persichetti', 'Nina Barry', 'Sergio Bruna', 'Roberto Donati', 'Rebecca Davis', 'Joshua Rush', 'Lara Jill Miller', 'Jossara Jinaro', 'Julie Wittner'","'Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy'",6.55
2756,The Abyss,"'sea', 'flying saucer', 'submarine', 'ocean', 'diving suit', 'secret mission', 'insanity', 'nuclear missile', 'u.s. navy', 'alien life-form', 'ufo', 'warning', 'scuba diving', 'underwater', 'scuba', 'extraterrestrial life form', 'deepsea', 'message', 'trapped underwater ', 'thalassophobia'",James Cameron,"'Ed Harris', 'Mary Elizabeth Mastrantonio', 'Michael Biehn', 'Leo Burmester', 'Todd Graff', 'John Bedford Lloyd', 'Kimberly Scott', 'Chris Elliott', 'J.C. Quinn', 'Pierce Oliver Brewer, Jr.', 'George Robert Klek', 'Christopher Murphy', 'Adam Nelson', 'Dick Warlock', 'Jimmie Ray Weeks', 'J. Kenneth Campbell', 'Peter Ratray', 'Michael Beach', 'Ken Jenkins', 'Michael Chapman', 'William Wisher', 'Wendy Gordon', 'Paula Cross', 'Emily Yancy', 'Joe Farago', 'Marcus K. Mukai', 'Thomas F. Duffy', 'Chris Anastasio', 'Tom Isbell', 'Mikhail Gorbachev', 'Frank Lloyd'","'Adventure', 'Action', 'Thriller', 'Science Fiction'",7.345
616820,Halloween Ends,"'mask', 'sadism', 'radio station', 'psychopath', 'homicide', 'insanity', 'trauma', 'halloween', 'forbidden love', 'babysitter', 'illinois', 'bullying', 'sequel', 'halloween party', 'rampage', 'serial killer', 'slasher', 'accidental death', 'multiple stabbings', 'motorcycle', 'stabbing', 'sewer', 'evil', 'death of son', 'reboot', 'homeless man', 'mentor protégé relationship', 'autumn', 'halloween costume', 'grieving father', 'memoir', 'murder spree', 'human monster', 'death of a child', 'doomed romance', 'sadistic killer', 'grandmother granddaughter relationship', 'masked killer', 'junkyard'",David Gordon Green,"'Jamie Lee Curtis', 'Andi Matichak', 'Rohan Campbell', 'Will Patton', 'James Jude Courtney', 'Kyle Richards', 'Omar J. Dorsey', 'Jesse C. Boyd', 'Joanne Baron', 'Rick Moose', 'Michael Barbieri', 'Destiny Mone', 'Joey Harris', 'Marteen', 'Michael O'Leary', 'Michele Dawson', 'Keraun Harris', 'Jaxon Goldenberg', 'Candice Rose', 'Jack William Marshall', 'Diana Prince', 'Turcotte Nancy', 'Diva Tyler', 'Leila Wilson', 'Blaque Fowler', 'Tony DeMil', 'Holli Saperstein', 'Matt Meece', 'Jimmie Cummings', 'Montarius Dailey', 'Steven Williby', 'Jibrail Nantambu', 'Javanna Rogers', 'Jon Bruce', 'Dave Brown', 'Joey Brinkley', 'Nick Castle', 'Stephanie McIntyre', 'Emily Brinks', 'William Brooks Perez', 'Derrick Lemmon', 'Nicky Lawrence', 'Joseph D. Webb', 'Dawn Lasusky', 'Russel Bryan Winstead', 'Judy Greer', 'Drew Scheid', 'Dylan Arnold', 'Michael Smallwood', 'Carmela McNeal', 'Nancy Kyes'","'Horror', 'Thriller'",6.177
7443,Chicken Run,"'farm', 'northern england', 'escape', 'freedom', 'chicken', 'yorkshire', 'stop motion', 'explosion', 'farmer', 'pie machine', 'claymation', 'plasticine', 'royal air force', 'raf'",Nick Park,"'Julia Sawalha', 'Mel Gibson', 'Imelda Staunton', 'Jane Horrocks', 'Lynn Ferguson', 'Miranda Richardson', 'Tony Haygarth', 'Benjamin Whitrow', 'Timothy Spall', 'Phil Daniels', 'Lisa Kay', 'John Sharian', 'Laura Strachan', 'Wyatt Shears', 'Jo Allen'","'Animation', 'Comedy', 'Family'",6.761
1019444,Zombie Town,"'small town', 'zombie', 'show reel'",Peter Lepeniotis,"'Chevy Chase', 'Dan Aykroyd', 'Henry Czerny', 'Brenna Coates', 'Bruce McCulloch', 'Scott Thompson', 'Madi Monroe', 'Marlon Kazadi', 'Callan Potter', 'Mikaël Conde', 'Chattrisse Dolabaille', 'Samuel Lariviere', 'Ryan Anthony Mauro', 'Chris Farquhar', 'Lexie Mitchell', 'R.L. Stine', 'Emiliana Perrotta', 'Teagan Roy', 'Justin Menard'","'Horror', 'Comedy'",4.5
17979,A Christmas Carol,"'london, england', 'based on novel or book', 'holiday', 'greed', 'victorian england', 'money', 'ghost', 'lesson', 'christmas music', 'moneylender', 'christmas', '19th century', 'scrooge', 'christmas eve'",Robert Zemeckis,"'Jim Carrey', 'Gary Oldman', 'Colin Firth', 'Robin Wright', 'Cary Elwes', 'Bob Hoskins', 'Daryl Sabara', 'Steve Valentine', 'Sage Ryan', 'Amber Gainey Meade', 'Ryan Ochoa', 'Bobbi Page', 'Ron Bottitta', 'Fionnula Flanagan', 'Samantha Hanratty', 'Julian Holloway', 'Jacquie Barnbrook', 'Lesley Manville', 'Molly C. Quinn', 'Fay Masterson', 'Leslie Zemeckis', 'Paul Blackthorne', 'Michael Hyland', 'Kerry Hoyt', 'Julene Renee', 'Raymond Ochoa', 'Callum Blue', 'Matthew Henerson', 'Aaron Rapke', 'Sonje Fortag'","'Animation', 'Family', 'Fantasy'",6.859
864101,Мира,,Dmitry Kiselev,"'Anatoliy Belyy', 'Darya Moroz', 'Veronika Ustimova', 'Maksim Lagashkin', 'Evgeny Egorov', 'Andrey Smolyakov', 'Vladimir Ilin', 'Tatyana Dogileva', 'Kirill Zaytsev', 'Alexandr Petrov', 'Agniya Vorobyeva', 'Kristina Korbut', 'Marina Burtseva', 'Vladimir Simonov', 'Igor Khripunov', 'Anton Bogdanov', 'Bain Bovaldinov', 'Alexandr Lyuman-Mosiychenko', 'Alexandr Kuzmin', 'Tatyana Trushina', 'Mikhail Kolos', 'Artem Artemyev', 'Denis Miroshnichenko', 'Igor Smirnov', 'Ilya Lagutenko', 'Darya Blokhina'","'Drama', 'Adventure', 'Science Fiction', 'Family'",6.672
290098,아가씨,"'jealousy', 'based on novel or book', 'library', 'pickpocket', 'con man', 'swindler', 'lesbian relationship', 'mansion', 'lust', 'lgbt', 'noblewoman', 'con woman', '1930s', 'lady's maid', 'handmade', 'seducer', 'japanese occupation of korea', 'lesbian', 'girls love'",Park Chan-wook,"'Kim Min-hee', 'Kim Tae-ri', 'Ha Jung-woo', 'Cho Jin-woong', 'Kim Hae-sook', 'Moon So-ri', 'Lee Yong-nyeo', 'Kwak Eun-jin', 'Lee Dong-hwi', 'Jo Eun-hyung', 'Rina Takagi', 'Han Ha-na', 'Lee Kyu-jung', 'Kim Si-eun', 'Ha Si-yeon', 'Eun-yeong Kim', 'Jeong Ha-dam', 'In-woo Kim', 'Choi Byung-mo', 'Choi Jong-ryul', 'Bae Il-hyuck', 'Oh Man-seok', 'Tomomitsu Adachi', 'Takashi Kakizawa', 'Seon Uk-hyeon', 'Lim Han-bin', 'Shinsuke Fujimoto', 'Won Geun-hui', 'Jung In-gyeom', 'Nam Gyeong-min', 'Lee Ji-ha', 'Katsuhiro Nagano'","'Thriller', 'Drama', 'Romance'",8.242
620705,Crater,"'moon', 'road trip', 'coming of age', 'group of friends', 'moon colony', 'near future'",Kyle Patrick Alvarez,"'Isaiah Russell-Bailey', 'Mckenna Grace', 'Billy Barratt', 'Orson Hong', 'Thomas Boyce', 'Kid Cudi', 'Selenis Leyva', 'Hero Hunter', 'Carson Minniear', 'Viviana Chavez', 'Matthew Rimmer', 'Michael Papajohn', 'Brad Davidorf', 'Dann Florek', 'Rose Bianca Grue', 'Fran Robertson'","'Science Fiction', 'Action', 'Adventure', 'Family'",6.725
297761,Suicide Squad,"'secret mission', 'superhero', 'anti hero', 'villain', 'supervillain', 'dc extended universe (dceu)'",David Ayer,"'Will Smith', 'Jared Leto', 'Margot Robbie', 'Joel Kinnaman', 'Viola Davis', 'Jai Courtney', 'Jay Hernandez', 'Adewale Akinnuoye-Agbaje', 'Cara Delevingne', 'Ike Barinholtz', 'Scott Eastwood', 'Adam Beach', 'Karen Fukuhara', 'Common', 'David Harbour', 'Jim Parrack', 'Alex Meraz', 'Corina Calderon', 'Ben Affleck', 'Ezra Miller', 'Robin Atkin Downes', 'Shailyn Pierre-Dixon', 'Matt Baram', 'Alain Chanoine', 'Ted Whittall', 'Michael Murray', 'Jaime FitzSimons', 'Christopher Dyson', 'Bambadjan Bamba', 'Robert B. Kennedy', 'Billy Otis', 'James McGowan', 'Derek Perks', 'Aidan Devine', 'Andrew Bee', 'Clive McLean', 'Frank J. Zupancic', 'Kent Sheridan', 'Roger Shank', 'Dwight Ireland', 'Amanda Brugel', 'Peter Tufford Kennedy', 'Rosemary De Los Santos', 'Kevin Hanchard', 'Joel Lacoursiere', 'Jameson Kraemer', 'Ho Chow', 'Birgitte Solem', 'Kevin Vance', 'Tyler Grey', 'Nathan Brown', 'Kenneth Choi', 'Nicolas Van Burek', 'Agueda Cardenas', 'Daniela Uruena', 'Nicolas Uruena', 'Ariane Bellamar', 'Murray Urquhart', 'Tim Ajro', 'Devlin Anderson', 'Briana Andrade-Gomes', 'Raffi Atamian', 'John Byers', 'Heather Byrne', 'Corey Chainey', 'Shak Chaudhry', 'James Chilli Chillingworth', 'Andrew Christie', 'Alex Chung', 'Gavin R. Downes', 'Reid Eastwood', 'Scott Edgecombe', 'Brendan Egan', 'Jeff Ellenberger', 'Tatyana Figueiredo', 'Gary 'Si-Jo' Foo', 'Tazito Garcia', 'Brianna Goldie', 'William Hainsworth', 'Shawn J. Hamilton', 'Shane Harbinson', 'Fatimah Hassan', 'Dexter Howe', 'Mellanie Hubert', 'David Ingram', 'Shane Clinton Jarvis', 'Sergio Kato', 'Kevin Kent', 'Martin Kessler', 'Melissa Lem', 'John MacDonald', 'Stephanie Manchulenko', 'Matthew Mease', 'Christopher Meneses', 'Valiant Michael', 'Sabine Mondestin', 'Justin Moses', 'Drew Moss', 'Afsheen Olyaie', 'Dan Petronijevic', 'Alisha Phillips', 'Tamina Pollack-Paris', 'Michael Prather', 'Dennisha Pratt', 'Asad Que', 'Mark Quigley', 'Darryl Quon', 'Hugh Scott', 'Attila Sebesy', 'Rick Silver', 'Connor Skific', 'Amos Stern', 'Goran Stjepanovic', 'Vivienne Taylor', 'Jasmine Renée Thomas', 'Alen Toric', 'Dallas Wade', 'Joe Warshaw', 'James Weicht', 'Taylor Hanson Whittaker', 'Robert L. Wilson', 'Ryan Groves', 'Tony Watt'","'Action', 'Adventure', 'Fantasy'",5.91
505026,Death on the Nile,"'egypt', 'based on novel or book', 'detective', 'honeymoon', 'nile', 'remake', 'murder mystery', '1930s'",Kenneth Branagh,"'Kenneth Branagh', 'Tom Bateman', 'Annette Bening', 'Russell Brand', 'Ali Fazal', 'Dawn French', 'Gal Gadot', 'Armie Hammer', 'Rose Leslie', 'Emma Mackey', 'Sophie Okonedo', 'Jennifer Saunders', 'Letitia Wright', 'Michael Rouse', 'Alaa Safi', 'Orlando Seale', 'Charlie Anson', 'Danny Hughes', 'Sam James Page', 'James Schofield', 'George Jaques', 'Jonah Rzeskiewicz', 'Eleanor de Rohan', 'Susannah Fielding', 'Adam Garcia', 'Rick Warden', 'Noel White', 'Edward Riches', 'Dan Ellis', 'Megan Affonso', 'Gwen Reed', 'Jay Phelps', 'Lois Au', 'Rosie Dwyer', 'Niamh Lynch', 'Nari Blair-Mangat', 'Sid Sagar', 'Brenda-Jane Newhouse', 'Rhiannon Clements', 'Daniel Cook', 'Heider Ali', 'Hayat Kamille', 'Crispin Letts', 'Victor Alli', 'Rachel Feeney', 'Sarah Eve', 'Aron Julius', 'Francis Lovehall', 'Stacy Abalogun', 'Naveed Khan', 'Katie Smale', 'Kemi Awoderu'","'Mystery', 'Crime', 'Thriller'",6.46
105864,The Good Dinosaur,"'friendship', 'tyrannosaurus rex', 'cartoon', 'friends', 'alternate history', 'dinosaur', 'fear', 'storm', 'nature', 'journey'",Peter Sohn,"'Frances McDormand', 'Raymond Ochoa', 'Jeffrey Wright', 'Steve Zahn', 'Sam Elliott', 'Anna Paquin', 'John Ratzenberger', 'A.J. Buckley', 'Marcus Scribner', 'Peter Sohn', 'Maleah Nipay-Padilla', 'Jack Bright', 'Ryan Teeple', 'Jack McGraw', 'Mandy Freund', 'Steven Clay Hunter', 'David Boat', 'Carrie Paff', 'Calum Grant'","'Adventure', 'Animation', 'Family'",6.743
7131,Van Helsing,"'transylvania', 'vampire', 'vatican', 'bite', 'castle', 'steampunk', 'werewolf', 'van helsing', 'notre dame cathedral', '19th century', 'mr. hyde', 'frankenstein', 'dracula'",Stephen Sommers,"'Hugh Jackman', 'Kate Beckinsale', 'Richard Roxburgh', 'David Wenham', 'Shuler Hensley', 'Elena Anaya', 'Will Kemp', 'Kevin J. O'Connor', 'Alun Armstrong', 'Silvia Colloca', 'Josie Maran', 'Tom Fisher', 'Samuel West', 'Robbie Coltrane', 'Stephen Fisher', 'Dana Morávková', 'Zuzana Ďurdinová', 'Jaroslav Vízner', 'Marek Vašut', 'Samantha Sommers', 'Dorel Mois', 'Marianna Mois', 'Laurence Racine', 'Patrice Wojciechowski', 'Kacie Borrowman', 'Martin Klebba', 'Ryan James'","'Horror', 'Adventure', 'Action'",6.327
539972,Kraven the Hunter,"'hunter', 'villain', 'based on comic', 'supervillain', 'spiderverse'",J.C. Chandor,"'Aaron Taylor-Johnson', 'Russell Crowe', 'Ariana DeBose', 'Fred Hechinger', 'Alessandro Nivola', 'Christopher Abbott', 'Levi Miller'","'Action', 'Adventure', 'Science Fiction'",0.0
801335,Girl in the Basement,"'imprisonment', 'based on true story', 'basement', 'controlling parent'",Elisabeth Röhm,"'Judd Nelson', 'Stefanie Scott', 'Joely Fisher', 'Braxton Bjerken', 'Kim Rosen', 'Emily Topper', 'Emma Myers', 'Jake Nuttall', 'Liam Pileggi', 'Jake Etheridge'","'Crime', 'Thriller', 'TV Movie'",7.75
157350,Divergent,"'future', 'based on novel or book', 'dystopia', 'futuristic', 'alternate reality', 'individuality', 'caste system', 'based on young adult novel'",Neil Burger,"'Shailene Woodley', 'Theo James', 'Zoë Kravitz', 'Miles Teller', 'Jai Courtney', 'Ansel Elgort', 'Ashley Judd', 'Tony Goldwyn', 'Ray Stevenson', 'Kate Winslet', 'Maggie Q', 'Mekhi Phifer', 'Ben Lloyd-Hughes', 'Amy Newbold', 'Ben Lamb', 'Janet Ulrich Brooks', 'Clara Burger', 'Anthony Fleming', 'Christian Madsen', 'Ryan Carr', 'Alex Hashioka', 'Will Blagrove', 'Rotimi', 'Justine Wachsberger', 'Michael Gideon Sherry', 'Lukas Burger', 'Austin Lyon', 'Renee Morrison', 'Lucas Ross', 'Chris Hayes', 'Ana Corbi', 'Eric Kaldor', 'Alice Bowden', 'Cleo Anthony', 'Alice Rietveld', 'Brad Greiner', 'Yasmine Aker', 'Michael James Bell', 'Leigh Bush', 'Bob Rumnock', 'Elyse Cole', 'Efé', 'Christopher Weir', 'Doyle Brand', 'Faye Jackson', 'Scott Roberts', 'Sophia Marzocchi', 'Joel Thingvall', 'Parker Mack', 'Brandon Cyrus', 'Sasha Alsberg', 'Casimere Jollette', 'Matt Mullins', 'Jaiden Hidalgo', 'J.J. Perry'","'Action', 'Adventure', 'Science Fiction'",6.921
948,Halloween,"'mask', 'police', 'halloween', 'babysitter', 'marijuana', 'stalking', 'serial killer', 'maniac', 'killing spree', 'family', 'evil', 'psychotic', 'escaped killer'",John Carpenter,"'Donald Pleasence', 'Jamie Lee Curtis', 'P.J. Soles', 'Nancy Kyes', 'Charles Cyphers', 'Kyle Richards', 'Brian Andrews', 'John Michael Graham', 'Nancy Stephens', 'Nick Castle', 'Arthur Malet', 'Mickey Yablans', 'Brent Le Page', 'Adam Hollander', 'Robert Phalen', 'Tony Moran', 'Will Sandin', 'Sandy Johnson', 'David Kyle', 'Peter Griffith', 'Barry Bernardi', 'Joseph Cornelius', 'George O'Hanlon Jr.', 'Darla Rae', 'Gwen Van Dam', 'Tommy Lee Wallace', 'John Carpenter', 'Leslie Nielsen'","'Horror', 'Thriller'",7.56
12230,One Hundred and One Dalmatians,"'london, england', 'puppy', 'dog', 'dalmatian', 'female villain', 'pets'",Hamilton Luske,"'Rod Taylor', 'J. Pat O'Malley', 'Betty Lou Gerson', 'Martha Wentworth', 'Ben Wright', 'Cate Bauer', 'David Frankham', 'Frederick Worlock', 'Lisa Davis', 'Tom Conway', 'Tudor Owen', 'George Pelling', 'Ramsay Hill', 'Sylvia Marriott', 'Queenie Leonard', 'Marjorie Bennett', 'Mickey Maga', 'Barbara Beaird', 'Mimi Gibson', 'Sandra Abbott', 'Thurl Ravenscroft', 'Bill Lee', 'Max Smith', 'Bob Stevens', 'Paul Wexler', 'Mary Wickes', 'Barbara Luddy', 'Lisa Daniels', 'Helene Stanley', 'Don Barclay', 'Dal McKennon', 'Jeanne Bruns', 'Lucille Bliss', 'Paul Frees'","'Adventure', 'Animation', 'Comedy', 'Family'",7.17
4256,Scary Movie 3,"'parody', 'spoof', 'vhs', 'horror spoof', 'alien invasion', 'crop circle', 'tv news anchor', 'mysterious death', 'horror parody', 'dumb blonde'",David Zucker,"'Anna Faris', 'Simon Rex', 'Anthony Anderson', 'Charlie Sheen', 'Regina Hall', 'Leslie Nielsen', 'Kevin Hart', 'Jeremy Piven', 'Pamela Anderson', 'Jenny McCarthy-Wahlberg', 'Denise Richards', 'Elaine Klimaszewski', 'Diane Klimaszewski', 'Drew Mikuska', 'Jianna Ballard', 'George Carlin', 'Queen Latifah', 'Eddie Griffin', 'Camryn Manheim', 'Marny Eng', 'Timothy Stack', 'Darrell Hammond', 'Dexter Bell', 'Dame Lee', 'Doron Bell', 'Simon Cowell', 'Fat Joe', 'Ajay Naidu', 'William S. Taylor', 'Patricia Idlette', 'David Edwards', 'Frank C. Turner', 'Monica Dillon', 'Lori Stewart', 'Jim Bremner', 'Phil Dornfeld', 'Edward Moss', 'Dee Jay Jackson', 'D.L. Hughley', 'Ja Rule', 'Macy Gray', 'Redman', 'Method Man', 'Raekwon', 'RZA', 'U-God', 'Troy Yorke', 'Marco Soriano', 'Cliff Solomon', 'Byron Chief-Moon', 'Dolly Madsen', 'John Hainsworth', 'Beverley Breuer', 'Jessie Young', 'Deanne Henry', 'Eric Breker', 'Naomi Lawson-Baird', 'Abigail Adams', 'Master P', 'Debbie Lee Carrington'",'Comedy',5.977
438650,Cold Pursuit,"'drug dealer', 'dark comedy', 'colorado', 'revenge', 'gun battle', 'snow'",Hans Petter Moland,"'Liam Neeson', 'Tom Bateman', 'Tom Jackson', 'Laura Dern', 'Nicholas Holmes', 'Emmy Rossum', 'Domenick Lombardozzi', 'Julia Jones', 'William Forsythe', 'Michael Eklund', 'Benjamin Hollingsworth', 'Arnold Pinnock', 'Micheál Richardson', 'Bradley Stryker', 'David O'Hara', 'Gus Halper', 'Raoul Max Trujillo', 'Michael Adamthwaite', 'Nathaniel Arcand', 'Elizabeth Thai', 'John Doman', 'Glen Gould', 'Ben Cotton', 'Glenn Wrage', 'Loretta Walsh', 'Wesley MacInnes', 'Elysia Rotaru', 'Jim Shield', 'Aleks Paunovic', 'Chris W. Cook', 'Venus Terzo', 'Nels Lennarson', 'Emily Maddison', 'Dani Alvarado', 'Victor Zinck Jr.', 'Ben Sullivan', 'Max Montesi', 'Glenn Ennis', 'Kyle Nobess', 'Mitchell Saddleback', 'Christopher Logan', 'Bart Anderson', 'Gary Sekhon', 'Michael Bean', 'Travis MacDonald', 'Manna Nichols', 'Peter Strand Rumpel'","'Comedy', 'Action', 'Crime', 'Thriller'",5.787
460465,Mortal Kombat,"'saving the world', 'magic', 'ninja fighter', 'alternate dimension', 'shaolin monk', 'fighting', 'based on video game', 'martial arts tournament', 'gods', 'hand to hand combat'",Simon McQuoid,"'Lewis Tan', 'Jessica McNamee', 'Josh Lawson', 'Mehcad Brooks', 'Ludi Lin', 'Max Huang', 'Tadanobu Asano', 'Joe Taslim', 'Hiroyuki Sanada', 'Chin Han', 'Matilda Kimber', 'Laura Brent', 'Sisi Stringer', 'Melanie Jarnson', 'Nathan Jones', 'Daniel Nelson', 'Ian Streetz', 'Yukiko Shinohara', 'Ren Miyagawa', 'Mia Hall', 'David Field', 'Kris McQuade', 'Angus Sampson', 'Alice Nassery', 'Damon Herriman', 'Mike Foenander', 'Michael Coward', 'Garreth Hadfield', 'Bingchen Ye', 'Isaac Bernauer', 'David Chea', 'Yasushi Asaya'","'Action', 'Fantasy', 'Adventure'",7.073
